Row ID,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,Segment,Country,City,State,postal_code,Region,product_id,Category,sub_category,product_name,Sales,Quantity,Discount,Profit,year_month,delivery_days
7948,CA-2014-131009,01-03-2014,05-03-2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,19,5,0.20,-4,2014-03,4
7949,CA-2014-131009,01-03-2014,05-03-2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362,6,0.30,0,2014-03,4
7950,CA-2014-131009,01-03-2014,05-03-2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,64,6,0.60,-35,2014-03,4
7951,CA-2014-131009,01-03-2014,05-03-2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,130,3,0.20,-23,2014-03,4
7954,CA-2014-138359,01-04-2014,06-04-2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,67,4,0.00,3,2014-04,5
7955,CA-2014-138359,01-04-2014,06-04-2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6,2,0.00,3,2014-04,5
7956,CA-2017-131807,05-10-2017,10-10-2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435,4,0.20,-60,2017-10,5
7957,CA-2017-131807,05-10-2017,10-10-2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,15,5,0.00,7,2017-10,5
7958,CA-2017-131807,05-10-2017,10-10-2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",16,4,0.00,4,2017-10,5
7959,CA-2017-131807,05-10-2017,10-10-2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,73,5,0.00,27,2017-10,5
7960,CA-2017-131807,05-10-2017,10-10-2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206,3,0.20,5,2017-10,5
7961,CA-2017-131807,05-10-2017,10-10-2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",8,1,0.20,3,2017-10,5
7968,CA-2016-157707,10-10-2016,12-10-2016,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",91,3,0.70,-191,2016-10,2
7969,CA-2016-157707,10-10-2016,12-10-2016,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,16,1,0.20,-3,2016-10,2
7970,CA-2016-157707,10-10-2016,12-10-2016,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",121,1,0.20,14,2016-10,2
7981,CA-2014-103800,03-01-2014,07-01-2014,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16,2,0.20,6,2014-01,4
7982,CA-2014-113383,10-09-2014,13-09-2014,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,82,4,0.00,22,2014-09,3
7983,CA-2014-113383,10-09-2014,13-09-2014,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",255,5,0.00,76,2014-09,3
7997,US-2017-105998,03-11-2017,05-11-2017,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,200,5,0.00,88,2017-11,2
7998,US-2017-105998,03-11-2017,05-11-2017,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673,12,0.20,21,2017-11,2
7999,US-2014-148194,04-05-2014,07-05-2014,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12,7,0.00,4,2014-05,3
8000,US-2014-148194,04-05-2014,07-05-2014,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,58,4,0.00,19,2014-05,3
8001,US-2015-151407,08-11-2015,12-11-2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,52001,Central,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,264,4,0.00,77,2015-11,4
8002,CA-2015-110870,12-12-2015,15-12-2015,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,300,6,0.00,129,2015-12,3
8003,CA-2015-110870,12-12-2015,15-12-2015,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,26,7,0.00,1,2015-12,3
8004,CA-2014-143210,01-12-2014,03-12-2014,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004434,Technology,Phones,Cisco IPÂ PhoneÂ 7961G VoIPÂ phoneÂ - Dark gray,272,2,0.00,79,2014-12,2
8005,CA-2014-143210,01-12-2014,03-12-2014,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",46,3,0.00,16,2014-12,2
8006,CA-2014-143210,01-12-2014,03-12-2014,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,10,2,0.00,3,2014-12,2
8007,CA-2016-139808,07-10-2016,11-10-2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,98270,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93,12,0.00,1,2016-10,4
8017,US-2014-131870,09-09-2014,11-09-2014,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,61,6,0.20,13,2014-09,2
8018,US-2014-131870,09-09-2014,11-09-2014,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,31,9,0.20,3,2014-09,2
8020,CA-2017-167227,02-11-2017,05-11-2017,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,84,10,0.00,21,2017-11,3
8021,CA-2017-167227,02-11-2017,05-11-2017,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",12,2,0.00,6,2017-11,3
8026,CA-2015-132465,11-09-2015,15-09-2015,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,211,2,0.00,51,2015-09,4
8027,CA-2015-132465,11-09-2015,15-09-2015,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,79,1,0.00,2,2015-09,4
8028,CA-2015-132465,11-09-2015,15-09-2015,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,20,1,0.00,7,2015-09,4
8029,CA-2015-132465,11-09-2015,15-09-2015,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,773,4,0.00,108,2015-09,4
8031,CA-2016-158806,07-01-2016,11-01-2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23,3,0.60,-11,2016-01,4
8032,CA-2016-158806,07-01-2016,11-01-2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,26,5,0.20,9,2016-01,4
8038,CA-2017-169012,10-07-2017,14-07-2017,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,42,3,0.00,11,2017-07,4
8043,US-2017-133081,11-03-2017,15-03-2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,64,4,0.00,25,2017-03,4
8044,US-2017-133081,11-03-2017,15-03-2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",27,1,0.00,12,2017-03,4
8048,CA-2017-130834,03-11-2017,06-11-2017,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,16,3,0.20,5,2017-11,3
8049,CA-2016-168543,03-07-2016,07-07-2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10035,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,707,7,0.00,198,2016-07,4
8063,CA-2016-132997,07-11-2016,09-11-2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,264,4,0.00,71,2016-11,2
8064,CA-2016-132997,07-11-2016,09-11-2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver EditionÂ Headset,360,3,0.00,101,2016-11,2
8065,CA-2016-132997,07-11-2016,09-11-2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,13,2,0.00,6,2016-11,2
8066,CA-2016-132997,07-11-2016,09-11-2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",117,3,0.00,6,2016-11,2
8067,CA-2016-132997,07-11-2016,09-11-2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,277,2,0.20,90,2016-11,2
8070,CA-2017-151750,01-01-2017,05-01-2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,455,5,0.20,-108,2017-01,4
8071,CA-2017-151750,01-01-2017,05-01-2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141,5,0.60,-187,2017-01,4
8072,CA-2017-151750,01-01-2017,05-01-2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,311,4,0.30,-27,2017-01,4
8073,CA-2017-151750,01-01-2017,05-01-2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,13,4,0.20,2,2017-01,4
8074,CA-2017-151750,01-01-2017,05-01-2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,6,5,0.80,-10,2017-01,4
8075,CA-2017-151750,01-01-2017,05-01-2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14,14,0.80,-23,2017-01,4
8076,CA-2017-151750,01-01-2017,05-01-2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15,2,0.80,-39,2017-01,4
8089,CA-2015-107020,10-07-2015,14-07-2015,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,40,2,0.20,13,2015-07,4
8090,US-2015-117492,07-08-2015,09-08-2015,First Class,NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",78,9,0.00,20,2015-08,2
8091,CA-2014-101392,07-12-2014,13-12-2014,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269,7,0.00,70,2014-12,6
8092,CA-2015-127502,10-12-2015,14-12-2015,Standard Class,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,6,2,0.00,3,2015-12,4
8093,CA-2017-143658,08-11-2017,13-11-2017,Second Class,SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035,East,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,110,5,0.00,33,2017-11,5
8100,CA-2016-169663,10-03-2016,13-03-2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,27,3,0.00,5,2016-03,3
8101,CA-2016-169663,10-03-2016,13-03-2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3358,3,0.20,378,2016-03,3
8109,US-2017-167570,08-12-2017,15-12-2017,Standard Class,EG-13900,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,216,4,0.30,-59,2017-12,7
8112,CA-2016-130393,01-12-2016,03-12-2016,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248,5,0.30,-18,2016-12,2
8113,CA-2016-130393,01-12-2016,03-12-2016,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,12,4,0.80,-31,2016-12,2
8114,CA-2016-130393,01-12-2016,03-12-2016,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85,2,0.30,-1,2016-12,2
8115,CA-2017-144820,03-10-2017,07-10-2017,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,21,5,0.20,2,2017-10,4
8120,CA-2016-116722,11-11-2016,16-11-2016,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,42,2,0.00,11,2016-11,5
8121,CA-2016-116722,11-11-2016,16-11-2016,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451,3,0.20,0,2016-11,5
8122,CA-2016-116722,11-11-2016,16-11-2016,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,32,11,0.20,11,2016-11,5
8123,CA-2014-138128,09-12-2014,15-12-2014,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,31,3,0.20,10,2014-12,6
8124,CA-2014-138128,09-12-2014,15-12-2014,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1080,4,0.40,126,2014-12,6
8125,US-2017-150070,07-09-2017,12-09-2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,162,2,0.20,-28,2017-09,5
8126,CA-2015-137064,06-02-2015,13-02-2015,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3,3,0.80,-5,2015-02,7
8127,CA-2015-137064,06-02-2015,13-02-2015,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,19,2,0.20,4,2015-02,7
8128,CA-2015-137064,06-02-2015,13-02-2015,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",671,3,0.20,-126,2015-02,7
8134,CA-2015-131352,08-10-2015,13-10-2015,Standard Class,GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",73,3,0.60,-71,2015-10,5
8137,CA-2016-118073,12-08-2016,16-08-2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562,7,0.45,-256,2016-08,4
8138,CA-2014-103219,09-11-2014,13-11-2014,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",57,9,0.00,21,2014-11,4
8142,CA-2016-100993,05-02-2016,10-02-2016,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,15,3,0.00,7,2016-02,5
8143,CA-2016-100993,05-02-2016,10-02-2016,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",187,3,0.00,50,2016-02,5
8144,CA-2016-100993,05-02-2016,10-02-2016,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,558,4,0.20,7,2016-02,5
8145,CA-2016-100993,05-02-2016,10-02-2016,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,160,4,0.20,-32,2016-02,5
8148,US-2017-146822,09-06-2017,14-06-2017,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,24153,South,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49,4,0.00,23,2017-06,5
8157,CA-2016-131296,04-10-2016,09-10-2016,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239,2,0.30,-24,2016-10,5
8160,CA-2016-120803,09-03-2016,13-03-2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Milford,Connecticut,6460,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,200,5,0.00,88,2016-03,4
8164,CA-2015-168207,02-11-2015,06-11-2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,97,6,0.00,34,2015-11,4
8165,CA-2015-168207,02-11-2015,06-11-2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117,7,0.20,41,2015-11,4
8166,CA-2015-168207,02-11-2015,06-11-2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,12,3,0.20,4,2015-11,4
8167,CA-2015-168207,02-11-2015,06-11-2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512,3,0.15,-30,2015-11,4
8169,CA-2017-107174,06-11-2017,13-11-2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2037,7,0.00,367,2017-11,7
8170,CA-2017-107174,06-11-2017,13-11-2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 Â“Pillow SoftÂ” Series Mid Back Swivel/Tilt Chairs,450,2,0.20,-73,2017-11,7
8171,CA-2017-107174,06-11-2017,13-11-2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,109,3,0.00,33,2017-11,7
8173,CA-2014-114125,09-07-2014,13-07-2014,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,3,1,0.00,1,2014-07,4
8174,CA-2014-114125,09-07-2014,13-07-2014,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,42,6,0.20,14,2014-07,4
8175,CA-2014-114125,09-07-2014,13-07-2014,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",24,4,0.00,4,2014-07,4
8179,CA-2016-166429,02-09-2016,08-09-2016,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1000,2,0.00,450,2016-09,6
8180,CA-2015-112767,02-08-2015,06-08-2015,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,278,4,0.50,-189,2015-08,4
8188,CA-2016-127194,10-12-2016,16-12-2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6Â” x 11Â”",63,9,0.00,30,2016-12,6
8189,CA-2015-140375,02-10-2015,05-10-2015,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19,3,0.00,9,2015-10,3
8190,CA-2015-140375,02-10-2015,05-10-2015,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,7,1,0.00,4,2015-10,3
8196,CA-2015-136700,06-12-2015,11-12-2015,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,9,2,0.00,4,2015-12,5
8197,CA-2017-102736,05-09-2017,09-09-2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,TEC-AC-10004568,Technology,Accessories,MaxellÂ LTO Ultrium - 800 GB,90,4,0.20,-1,2017-09,4
8198,CA-2017-102736,05-09-2017,09-09-2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,72,5,0.20,7,2017-09,4
8199,CA-2017-102736,05-09-2017,09-09-2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,16,3,0.20,5,2017-09,4
8202,CA-2015-114811,08-11-2015,08-11-2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67,5,0.00,17,2015-11,0
8203,CA-2015-114811,08-11-2015,08-11-2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,550,2,0.00,143,2015-11,0
